"key","lat","lon","order","family","genus","species","year","vernacularName"
272214574,46.7871,-121.734,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2009,"American Robin"
279453090,46.7097,-121.74,"Passeriformes","Corvidae","Perisoreus","Perisoreus canadensis",2009,"Gray Jay"
230373749,46.7509,-121.813,"Passeriformes","Cardinalidae","Piranga","Piranga ludoviciana",2009,"Western Tanager"
256313056,46.7871,-121.734,"Passeriformes","Sittidae","Sitta","Sitta canadensis",2009,"Red-breasted Nuthatch"
275034987,46.7871,-121.734,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
277051719,46.7871,-121.734,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2009,"Barn Swallow"
277201401,46.7521,-121.816,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2009,"Barn Swallow"
280987315,46.7509,-121.813,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2009,"Rufous Hummingbird"
841592539,46.7871,-121.734,"Passeriformes","Parulidae","Setophaga","Setophaga coronata",2009,"Yellow-rumped Warbler"
259202656,46.7871,-121.734,"Passeriformes","Emberizidae","Spizella","Spizella passerina",2009,"Chipping Sparrow"
279363808,46.7871,-121.734,"Passeriformes","Corvidae","Perisoreus","Perisoreus canadensis",2009,"Gray Jay"
279642033,46.7871,-121.734,"Passeriformes","Emberizidae","Passerella","Passerella iliaca",2009,"Fox Sparrow"
270161744,46.7509,-121.813,"Passeriformes","Troglodytidae","Troglodytes","Troglodytes pacificus",2009,"Pacific Wren"
260075893,46.7097,-121.74,"Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2009,"Red-tailed Hawk"
257928762,46.7871,-121.734,"Passeriformes","Fringillidae","Hesperiphona","Hesperiphona vespertina",2009,"Evening Grosbeak"
259682951,46.915,-121.641,"Accipitriformes","Accipitridae","Buteo","Buteo jamaicensis",2009,"Red-tailed Hawk"
267326835,46.7871,-121.734,"Passeriformes","Corvidae","Corvus","Corvus corax",2009,"Common Raven"
272107373,46.7871,-121.734,"Passeriformes","Fringillidae","Spinus","Spinus tristis",2009,"American Goldfinch"
272817078,46.7871,-121.734,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2009,"Sooty Grouse"
257288518,46.7871,-121.734,"Passeriformes","Vireonidae","Vireo","Vireo gilvus",2009,"Warbling Vireo"
279128245,46.7509,-121.813,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
817994562,46.7871,-121.734,"Accipitriformes","Accipitridae","Accipiter","Accipiter cooperii",2009,"Cooper's Hawk"
256237797,46.8695,-121.517,"Anseriformes","Anatidae","Bucephala","Bucephala islandica",2009,"Barrow's Goldeneye"
262060033,46.7871,-121.734,"Passeriformes","Tyrannidae","Contopus","Contopus cooperi",2009,"Olive-sided Flycatcher"
257850136,46.7521,-121.816,"Passeriformes","Fringillidae","Hesperiphona","Hesperiphona vespertina",2009,"Evening Grosbeak"
259194866,46.915,-121.641,"Passeriformes","Emberizidae","Spizella","Spizella passerina",2009,"Chipping Sparrow"
267371160,46.7509,-121.813,"Passeriformes","Corvidae","Corvus","Corvus corax",2009,"Common Raven"
275360319,46.7509,-121.813,"Passeriformes","Turdidae","Catharus","Catharus guttatus",2009,"Hermit Thrush"
825407049,46.8503,-121.752,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2009,"Sooty Grouse"
965659785,46.905,-121.6,"Galliformes","Phasianidae","Lagopus","Lagopus leucura",2009,"White-tailed Ptarmigan"
263378181,46.7871,-121.734,"Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",2009,"Violet-green Swallow"
266136983,46.7871,-121.734,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
275103557,46.7509,-121.813,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
276732419,46.7871,-121.734,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2009,"Barn Swallow"
258462485,46.7871,-121.734,"Passeriformes","Fringillidae","Leucosticte","Leucosticte tephrocotis",2009,"Gray-crowned Rosy-Finch"
268132303,46.7871,-121.734,"Passeriformes","Emberizidae","Melospiza","Melospiza lincolnii",2009,"Lincoln's Sparrow"
271101166,46.915,-121.641,"Passeriformes","Fringillidae","Haemorhous","Haemorhous cassinii",2009,"Cassin's Finch"
273854706,46.7871,-121.734,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2009,"Steller's Jay"
230374274,46.7521,-121.816,"Passeriformes","Cardinalidae","Piranga","Piranga ludoviciana",2009,"Western Tanager"
280989473,46.9069,-121.643,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2009,"Rufous Hummingbird"
273945983,46.7871,-121.734,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2009,"Steller's Jay"
274006797,46.9069,-121.643,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2009,"Sooty Grouse"
275460745,46.7836,-121.764,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
272945236,46.7871,-121.734,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2009,"Sooty Grouse"
275397592,46.7871,-121.734,"Passeriformes","Turdidae","Catharus","Catharus guttatus",2009,"Hermit Thrush"
829550885,46.7871,-121.734,"Falconiformes","Falconidae","Falco","Falco sparverius",2009,"American Kestrel"
230358158,46.7871,-121.734,"Passeriformes","Emberizidae","Pipilo","Pipilo maculatus",2009,"Spotted Towhee"
260932297,46.8695,-121.517,"Passeriformes","Emberizidae","Spizella","Spizella passerina",2009,"Chipping Sparrow"
273051089,46.915,-121.641,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2009,"Steller's Jay"
275134900,46.8695,-121.517,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
279152885,46.7097,-121.74,"Columbiformes","Columbidae","Patagioenas","Patagioenas fasciata",2009,"Band-tailed Pigeon"
275126968,46.9069,-121.643,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
275316878,46.8695,-121.517,"Passeriformes","Turdidae","Catharus","Catharus guttatus",2009,"Hermit Thrush"
266277971,46.7871,-121.734,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
268035213,46.7871,-121.734,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2009,"Pine Siskin"
278665478,46.7871,-121.734,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
271072855,46.7509,-121.813,"Passeriformes","Emberizidae","Melospiza","Melospiza melodia",2009,"Song Sparrow"
272354652,46.915,-121.641,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2009,"American Robin"
230242100,46.8868,-121.61,"Piciformes","Picidae","Picoides","Picoides villosus",2009,"Hairy Woodpecker"
259032660,46.915,-121.641,"Passeriformes","Parulidae","Setophaga","Setophaga townsendi",2009,"Townsend's Warbler"
276335232,46.8868,-121.61,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
274395686,46.7871,-121.734,"Passeriformes","Paridae","Poecile","Poecile gambeli",2009,"Mountain Chickadee"
280957971,46.8695,-121.517,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2009,"Rufous Hummingbird"
279783630,46.7871,-121.734,"Columbiformes","Columbidae","Patagioenas","Patagioenas fasciata",2009,"Band-tailed Pigeon"
229569095,46.7097,-121.74,"Charadriiformes","Scolopacidae","Actitis","Actitis macularius",2009,"Spotted Sandpiper"
841632281,46.8503,-121.752,"Piciformes","Picidae","Sphyrapicus","Sphyrapicus ruber",2009,"Red-breasted Sapsucker"
279480788,46.7871,-121.734,"Passeriformes","Emberizidae","Passerella","Passerella iliaca",2009,"Fox Sparrow"
272811674,46.7509,-121.813,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2009,"Steller's Jay"
272929273,46.7871,-121.734,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2009,"American Robin"
275837764,46.7871,-121.734,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2009,"Varied Thrush"
279033205,46.7871,-121.734,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
266061779,46.915,-121.641,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
268066867,46.8695,-121.517,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2009,"Pine Siskin"
277210007,46.7509,-121.813,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2009,"Barn Swallow"
279062522,46.915,-121.641,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
230374367,46.7871,-121.734,"Passeriformes","Cardinalidae","Piranga","Piranga ludoviciana",2009,"Western Tanager"
276066740,46.7521,-121.816,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2009,"Varied Thrush"
280957047,46.7871,-121.734,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2009,"Rufous Hummingbird"
275375871,46.9069,-121.643,"Passeriformes","Paridae","Poecile","Poecile gambeli",2009,"Mountain Chickadee"
276643934,46.7871,-121.734,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2009,"Varied Thrush"
278925346,46.915,-121.641,"Galliformes","Phasianidae","Lagopus","Lagopus leucura",2009,"White-tailed Ptarmigan"
280002959,46.8868,-121.61,"Passeriformes","Corvidae","Perisoreus","Perisoreus canadensis",2009,"Gray Jay"
279989006,46.7871,-121.734,"Passeriformes","Emberizidae","Passerella","Passerella iliaca",2009,"Fox Sparrow"
280997962,46.7836,-121.764,"Apodiformes","Trochilidae","Selasphorus","Selasphorus rufus",2009,"Rufous Hummingbird"
261084223,46.7871,-121.734,"Passeriformes","Emberizidae","Spizella","Spizella passerina",2009,"Chipping Sparrow"
272945759,46.8868,-121.61,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2009,"Steller's Jay"
584143014,46.8503,-121.752,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2009,"Sooty Grouse"
273180798,46.7871,-121.734,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2009,"American Robin"
261865008,46.9069,-121.643,"Piciformes","Picidae","Colaptes","Colaptes auratus",2009,"Northern Flicker"
263350358,46.7871,-121.734,"Passeriformes","Hirundinidae","Tachycineta","Tachycineta bicolor",2009,"Tree Swallow"
275660327,46.9069,-121.643,"Passeriformes","Turdidae","Catharus","Catharus guttatus",2009,"Hermit Thrush"
276108122,46.8868,-121.61,"Apodiformes","Apodidae","Cypseloides","Cypseloides niger",2009,"Black Swift"
268050907,46.7836,-121.764,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2009,"Pine Siskin"
268164470,46.7521,-121.816,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2009,"Pine Siskin"
268747780,46.7871,-121.734,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2009,"Pine Siskin"
270207328,46.7871,-121.734,"Passeriformes","Troglodytidae","Troglodytes","Troglodytes pacificus",2009,"Pacific Wren"
258516769,46.9117,-121.664,"Passeriformes","Fringillidae","Leucosticte","Leucosticte tephrocotis",2009,"Gray-crowned Rosy-Finch"
278990748,46.7573,-122.034,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
279023503,46.9117,-121.664,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
279074787,46.915,-121.641,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
1202530838,46.7871,-121.734,"Passeriformes","Corvidae","Corvus","Corvus corax",2009,"Common Raven"
261447790,46.915,-121.641,"Passeriformes","Emberizidae","Spizella","Spizella passerina",2009,"Chipping Sparrow"
266997102,46.9183,-121.666,"Falconiformes","Falconidae","Falco","Falco sparverius",2009,"American Kestrel"
267301832,46.915,-121.641,"Passeriformes","Corvidae","Corvus","Corvus corax",2009,"Common Raven"
275013185,46.915,-121.641,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
275178256,46.7871,-121.734,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
272747697,46.7871,-121.734,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2009,"American Robin"
1202529465,46.7509,-121.813,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
1193364729,46.8503,-121.752,"Passeriformes","Fringillidae","Pinicola","Pinicola enucleator",2009,"Pine Grosbeak"
268071378,46.7871,-121.734,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2009,"Pine Siskin"
275534809,46.7871,-121.734,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
270032257,46.7509,-121.813,"Passeriformes","Paridae","Poecile","Poecile atricapillus",2009,"Black-capped Chickadee"
271954467,46.7509,-121.813,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
230375724,46.7871,-121.734,"Passeriformes","Cardinalidae","Piranga","Piranga ludoviciana",2009,"Western Tanager"
257399883,46.915,-121.641,"Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",2009,"Orange-crowned Warbler"
258029795,46.7573,-122.034,"Apodiformes","Apodidae","Chaetura","Chaetura vauxi",2009,"Vaux's Swift"
262556200,46.9069,-121.643,"Piciformes","Picidae","Colaptes","Colaptes auratus",2009,"Northern Flicker"
266555241,46.7871,-121.734,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
273018024,46.915,-121.641,"Passeriformes","Parulidae","Setophaga","Setophaga coronata",2009,"Yellow-rumped Warbler"
275839459,46.7509,-121.813,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2009,"Varied Thrush"
276077931,46.7871,-121.734,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2009,"Barn Swallow"
279231023,46.9069,-121.643,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
603367056,46.7871,-121.734,"Passeriformes","Troglodytidae","Troglodytes","Troglodytes pacificus",2009,"Pacific Wren"
947407671,46.7749,-121.747,"Anseriformes","Anatidae","Bucephala","Bucephala islandica",2009,"Barrow's Goldeneye"
825411572,46.8503,-121.752,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2009,"Steller's Jay"
959116129,46.7871,-121.734,"Passeriformes","Emberizidae","Spizella","Spizella passerina",2009,"Chipping Sparrow"
1193364725,46.8503,-121.752,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
1193364726,46.8503,-121.752,"Passeriformes","Paridae","Poecile","Poecile gambeli",2009,"Mountain Chickadee"
268130983,46.915,-121.641,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2009,"Pine Siskin"
268421114,46.915,-121.641,"Passeriformes","Corvidae","Corvus","Corvus corax",2009,"Common Raven"
258640619,46.7871,-121.734,"Passeriformes","Fringillidae","Loxia","Loxia curvirostra",2009,"Red Crossbill"
259316988,46.915,-121.641,"Passeriformes","Fringillidae","Leucosticte","Leucosticte tephrocotis",2009,"Gray-crowned Rosy-Finch"
273901642,46.9069,-121.643,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2009,"Sooty Grouse"
275550493,46.7509,-121.813,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
270029365,46.7573,-122.034,"Passeriformes","Paridae","Poecile","Poecile atricapillus",2009,"Black-capped Chickadee"
272644972,46.915,-121.641,"Passeriformes","Fringillidae","Haemorhous","Haemorhous cassinii",2009,"Cassin's Finch"
276677406,46.7871,-121.734,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2009,"Barn Swallow"
279331895,46.915,-121.641,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
279355197,46.7573,-122.034,"Columbiformes","Columbidae","Patagioenas","Patagioenas fasciata",2009,"Band-tailed Pigeon"
279737868,46.9117,-121.664,"Passeriformes","Troglodytidae","Salpinctes","Salpinctes obsoletus",2009,"Rock Wren"
256367748,46.8649,-121.516,"Passeriformes","Sittidae","Sitta","Sitta canadensis",2009,"Red-breasted Nuthatch"
256418918,46.7573,-122.034,"Passeriformes","Sittidae","Sitta","Sitta canadensis",2009,"Red-breasted Nuthatch"
256473222,46.915,-121.641,"Passeriformes","Sittidae","Sitta","Sitta canadensis",2009,"Red-breasted Nuthatch"
833774244,46.9026,-121.641,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
829514561,46.8503,-121.752,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
947409431,46.7749,-121.747,"Passeriformes","Sittidae","Sitta","Sitta canadensis",2009,"Red-breasted Nuthatch"
1180220868,46.8044,-121.721,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
837775240,46.8503,-121.752,"Passeriformes","Paridae","Poecile","Poecile gambeli",2009,"Mountain Chickadee"
230152178,46.7573,-122.034,"Piciformes","Picidae","Picoides","Picoides pubescens",2009,"Downy Woodpecker"
230256278,46.7871,-121.734,"Passeriformes","Fringillidae","Pinicola","Pinicola enucleator",2009,"Pine Grosbeak"
255789673,46.7573,-122.034,"Passeriformes","Cardinalidae","Pheucticus","Pheucticus melanocephalus",2009,"Black-headed Grosbeak"
267028914,46.9069,-121.643,"Falconiformes","Falconidae","Falco","Falco mexicanus",2009,"Prairie Falcon"
267271605,46.915,-121.641,"Passeriformes","Corvidae","Corvus","Corvus brachyrhynchos",2009,"American Crow"
270597681,46.9244,-121.665,"Passeriformes","Paridae","Poecile","Poecile atricapillus",2009,"Black-capped Chickadee"
837765445,46.9026,-121.641,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
825421746,46.8503,-121.752,"Passeriformes","Tyrannidae","Contopus","Contopus cooperi",2009,"Olive-sided Flycatcher"
1202530811,46.7509,-121.813,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2009,"Varied Thrush"
947407565,46.7749,-121.747,"Passeriformes","Corvidae","Perisoreus","Perisoreus canadensis",2009,"Gray Jay"
959116224,46.7871,-121.734,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2009,"Pine Siskin"
959116274,46.7871,-121.734,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2009,"Varied Thrush"
256332634,46.915,-121.641,"Passeriformes","Turdidae","Sialia","Sialia currucoides",2009,"Mountain Bluebird"
229531447,46.8728,-121.509,"Accipitriformes","Accipitridae","Accipiter","Accipiter cooperii",2009,"Cooper's Hawk"
1202530814,46.7871,-121.734,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
266125744,46.7871,-121.734,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
266920802,46.7573,-122.034,"Passeriformes","Corvidae","Corvus","Corvus brachyrhynchos",2009,"American Crow"
277522468,46.7573,-122.034,"Passeriformes","Bombycillidae","Bombycilla","Bombycilla cedrorum",2009,"Cedar Waxwing"
279035349,46.7509,-121.813,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
273842956,46.915,-121.641,"Passeriformes","Parulidae","Setophaga","Setophaga coronata",2009,"Yellow-rumped Warbler"
274953400,46.8649,-121.516,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
275161448,46.7871,-121.734,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
275185315,46.915,-121.641,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
275204817,46.915,-121.641,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
276367647,46.915,-121.641,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
270224359,46.7871,-121.734,"Passeriformes","Troglodytidae","Troglodytes","Troglodytes pacificus",2009,"Pacific Wren"
272914644,46.7871,-121.734,"Passeriformes","Parulidae","Setophaga","Setophaga coronata",2009,"Yellow-rumped Warbler"
256356145,46.7871,-121.734,"Passeriformes","Sittidae","Sitta","Sitta canadensis",2009,"Red-breasted Nuthatch"
256373178,46.8728,-121.509,"Passeriformes","Sittidae","Sitta","Sitta canadensis",2009,"Red-breasted Nuthatch"
603363866,46.7509,-121.813,"Passeriformes","Troglodytidae","Troglodytes","Troglodytes pacificus",2009,"Pacific Wren"
947409252,46.7749,-121.747,"Passeriformes","Paridae","Poecile","Poecile gambeli",2009,"Mountain Chickadee"
950482132,46.915,-121.641,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
278873004,46.915,-121.641,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
266174745,46.7871,-121.734,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
267049942,46.915,-121.641,"Passeriformes","Corvidae","Corvus","Corvus corax",2009,"Common Raven"
256328045,46.915,-121.641,"Passeriformes","Sittidae","Sitta","Sitta canadensis",2009,"Red-breasted Nuthatch"
257370971,46.7871,-121.734,"Passeriformes","Parulidae","Leiothlypis","Leiothlypis celata",2009,"Orange-crowned Warbler"
229548014,46.915,-121.641,"Accipitriformes","Accipitridae","Accipiter","Accipiter striatus",2009,"Sharp-shinned Hawk"
275124879,46.7871,-121.734,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
275163683,46.7509,-121.813,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
833749000,46.8503,-121.752,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
259185969,46.8649,-121.516,"Passeriformes","Parulidae","Setophaga","Setophaga townsendi",2009,"Townsend's Warbler"
1193364730,46.8503,-121.752,"Passeriformes","Fringillidae","Hesperiphona","Hesperiphona vespertina",2009,"Evening Grosbeak"
259072339,46.915,-121.641,"Passeriformes","Alaudidae","Eremophila","Eremophila alpestris",2009,"Horned Lark"
259189336,46.915,-121.641,"Passeriformes","Alaudidae","Eremophila","Eremophila alpestris",2009,"Horned Lark"
259341097,46.9069,-121.643,"Passeriformes","Fringillidae","Leucosticte","Leucosticte tephrocotis",2009,"Gray-crowned Rosy-Finch"
279030379,46.915,-121.641,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
275055009,46.7509,-121.813,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
275058298,46.7573,-122.034,"Passeriformes","Paridae","Poecile","Poecile rufescens",2009,"Chestnut-backed Chickadee"
275502836,46.915,-121.641,"Passeriformes","Icteridae","Molothrus","Molothrus ater",2009,"Brown-headed Cowbird"
276693398,46.8728,-121.509,"Passeriformes","Turdidae","Ixoreus","Ixoreus naevius",2009,"Varied Thrush"
276824822,46.7871,-121.734,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
267803868,46.9069,-121.643,"Passeriformes","Corvidae","Corvus","Corvus corax",2009,"Common Raven"
272660956,46.8649,-121.516,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2009,"American Robin"
272831008,46.915,-121.641,"Passeriformes","Parulidae","Setophaga","Setophaga coronata",2009,"Yellow-rumped Warbler"
272893285,46.7871,-121.734,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2009,"Steller's Jay"
229574261,46.8697,-121.518,"Charadriiformes","Scolopacidae","Actitis","Actitis macularius",2009,"Spotted Sandpiper"
256575032,46.9069,-121.643,"Passeriformes","Sittidae","Sitta","Sitta canadensis",2009,"Red-breasted Nuthatch"
825412180,46.8503,-121.752,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2009,"Sooty Grouse"
947409297,46.7749,-121.747,"Passeriformes","Fringillidae","Loxia","Loxia curvirostra",2009,"Red Crossbill"
257349088,46.7573,-122.034,"Passeriformes","Parulidae","Cardellina","Cardellina pusilla",2009,"Wilson's Warbler"
1202540556,46.7871,-121.734,"Passeriformes","Fringillidae","Spinus","Spinus pinus",2009,"Pine Siskin"
266318275,46.9117,-121.664,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
266760403,46.9244,-121.665,"Falconiformes","Falconidae","Falco","Falco sparverius",2009,"American Kestrel"
259288797,46.915,-121.641,"Passeriformes","Emberizidae","Spizella","Spizella passerina",2009,"Chipping Sparrow"
259631640,46.9244,-121.665,"Passeriformes","Fringillidae","Leucosticte","Leucosticte tephrocotis",2009,"Gray-crowned Rosy-Finch"
272852855,46.7509,-121.813,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2009,"American Robin"
275032362,46.915,-121.641,"Passeriformes","Paridae","Poecile","Poecile gambeli",2009,"Mountain Chickadee"
271170257,46.7871,-121.734,"Passeriformes","Fringillidae","Spinus","Spinus tristis",2009,"American Goldfinch"
272288850,46.7573,-122.034,"Passeriformes","Turdidae","Turdus","Turdus migratorius",2009,"American Robin"
276492898,46.9244,-121.665,"Passeriformes","Corvidae","Nucifraga","Nucifraga columbiana",2009,"Clark's Nutcracker"
947407660,46.7749,-121.747,"Passeriformes","Cinclidae","Cinclus","Cinclus mexicanus",2009,"American Dipper"
947409448,46.7749,-121.747,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2009,"Steller's Jay"
841612162,46.8503,-121.752,"Passeriformes","Turdidae","Sialia","Sialia currucoides",2009,"Mountain Bluebird"
1193364733,46.8503,-121.752,"Passeriformes","Fringillidae","Leucosticte","Leucosticte tephrocotis",2009,"Gray-crowned Rosy-Finch"
947407548,46.7749,-121.747,"Passeriformes","Motacillidae","Anthus","Anthus rubescens",2009,"American Pipit"
947407591,46.7749,-121.747,"Passeriformes","Emberizidae","Spizella","Spizella passerina",2009,"Chipping Sparrow"
829493783,46.8503,-121.752,"Passeriformes","Hirundinidae","Hirundo","Hirundo rustica",2009,"Barn Swallow"
829523642,46.8503,-121.752,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
279756907,46.7509,-121.813,"Passeriformes","Corvidae","Perisoreus","Perisoreus canadensis",2009,"Gray Jay"
279875689,46.7871,-121.734,"Passeriformes","Regulidae","Regulus","Regulus satrapa",2009,"Golden-crowned Kinglet"
280006697,46.915,-121.641,"Passeriformes","Emberizidae","Passerculus","Passerculus sandwichensis",2009,"Savannah Sparrow"
263359226,46.7871,-121.734,"Passeriformes","Hirundinidae","Tachycineta","Tachycineta thalassina",2009,"Violet-green Swallow"
272949552,46.7871,-121.734,"Galliformes","Phasianidae","Dendragapus","Dendragapus fuliginosus",2009,"Sooty Grouse"
273827395,46.8503,-121.752,"Passeriformes","Corvidae","Cyanocitta","Cyanocitta stelleri",2009,"Steller's Jay"
259287176,46.9117,-121.664,"Passeriformes","Emberizidae","Spizella","Spizella passerina",2009,"Chipping Sparrow"
278917942,46.7871,-121.734,"Passeriformes","Emberizidae","Junco","Junco hyemalis",2009,"Dark-eyed Junco"
255805009,46.7871,-121.734,"Passeriformes","Certhiidae","Certhia","Certhia americana",2009,"Brown Creeper"
256371938,46.915,-121.641,"Passeriformes","Turdidae","Sialia","Sialia currucoides",2009,"Mountain Bluebird"
256438881,46.9117,-121.664,"Passeriformes","Turdidae","Sialia","Sialia currucoides",2009,"Mountain Bluebird"
